driver_id,date,day_of_week,weekend_flag,stop,location_id,latitude,longitude,region,traffic_category,visit_time,visit_duration_minutes,distance_km,historical_travel_time_minutes,stop_count,average_speed_kmph,route_efficiency_score
D7,2026-04-15,Wednesday,0,Store_28,L28,22.934761,72.524929,West,Low,18:30,22,15.23,42.64,4,36.77,0.92
D8,2026-04-15,Wednesday,0,Store_23,L23,23.040341,72.600817,East,High,13:00,27,15.43,52.46,12,28.11,0.93
D8,2026-04-15,Wednesday,0,Store_60,L60,23.110032,72.461491,South,High,15:45,36,11.85,40.29,9,39.24,0.95
D10,2026-04-16,Thursday,0,Store_2,L2,23.101989,72.495308,North,Medium,09:00,26,2.87,10.45,10,25.01,0.64
D12,2026-04-16,Thursday,0,Store_15,L15,23.103642,72.553741,Central,Low,14:00,27,17.63,35.26,8,25.81,0.64
D14,2026-04-16,Thursday,0,Store_33,L33,23.076562,72.481891,West,Medium,08:15,22,15.26,55.55,12,24.27,0.96
D3,2026-04-16,Thursday,0,Store_51,L51,23.075749,72.460435,South,Medium,15:00,32,16.5,42.9,4,26.81,0.88
D4,2026-04-16,Thursday,0,Store_21,L21,23.024734,72.578839,East,Medium,14:15,46,6.61,17.19,7,33.02,0.65
D7,2026-04-16,Thursday,0,Store_56,L56,23.088968,72.467116,West,High,16:45,23,16.64,56.58,10,43.97,0.76
D10,2026-04-17,Friday,0,Store_3,L3,23.026445,72.587532,Central,High,10:15,22,5.12,24.37,9,46.11,0.71
D14,2026-04-17,Friday,0,Store_27,L27,23.078705,72.511762,South,Low,15:00,51,15.33,30.66,5,30.11,0.65
D2,2026-04-17,Friday,0,Store_28,L28,22.934761,72.524929,West,Low,13:45,28,3.05,6.1,10,40.98,0.93
D3,2026-04-17,Friday,0,Store_48,L48,23.02243,72.683566,East,Low,13:45,33,24.69,49.38,4,38.86,0.68
D4,2026-04-17,Friday,0,Store_48,L48,23.02243,72.683566,East,Low,12:00,44,10.32,20.64,11,45.57,0.83
D5,2026-04-17,Friday,0,Store_38,L38,23.042065,72.714175,West,Low,10:00,14,13.64,38.19,8,30.53,0.79
D6,2026-04-17,Friday,0,Store_34,L34,23.027443,72.583301,West,Medium,12:15,18,19.28,50.13,6,44.3,0.68
D9,2026-04-17,Friday,0,Store_51,L51,23.075749,72.460435,South,Medium,17:00,26,8.45,30.76,9,33.97,0.76
D12,2026-04-18,Saturday,1,Store_16,L16,23.049811,72.469171,East,High,12:30,32,10.82,36.79,4,26.94,0.65
D4,2026-04-18,Saturday,1,Store_33,L33,23.076562,72.481891,West,Medium,11:00,10,13.99,36.37,6,40.89,0.69
D4,2026-04-18,Saturday,1,Store_33,L33,23.076562,72.481891,West,Medium,15:30,30,21.47,55.82,4,20.27,0.86
D5,2026-04-18,Saturday,1,Store_49,L49,22.934302,72.554122,South,Medium,12:30,43,16.04,41.7,5,49.99,0.77
D9,2026-04-18,Saturday,1,Store_64,L64,22.94129,72.527059,South,High,18:45,10,7.23,34.41,10,41.27,0.91
D14,2026-04-19,Sunday,1,Store_65,L65,22.984183,72.598118,North,Low,11:30,15,14.9,29.8,12,35.97,0.83
D14,2026-04-19,Sunday,1,Store_47,L47,22.996527,72.726769,Central,Low,14:30,26,22.05,44.1,5,37.42,0.65
D3,2026-04-19,Sunday,1,Store_36,L36,23.112303,72.453666,East,Low,11:45,19,16.31,32.62,3,40.69,0.88
D7,2026-04-19,Sunday,1,Store_56,L56,23.088968,72.467116,West,High,13:30,60,3.53,12.0,4,20.2,0.73
D8,2026-04-19,Sunday,1,Store_52,L52,22.919236,72.519291,East,Low,11:00,33,2.8,5.6,12,30.73,0.91
D9,2026-04-19,Sunday,1,Store_39,L39,23.125122,72.541797,West,Low,11:15,40,16.13,32.26,8,41.18,0.67
D1,2026-04-20,Monday,0,Store_19,L19,23.030236,72.593213,North,Medium,14:45,33,4.9,12.74,12,38.47,0.91
D1,2026-04-20,Monday,0,Store_2,L2,23.101989,72.495308,North,Medium,17:00,25,5.69,20.71,11,21.74,0.66
D12,2026-04-20,Monday,0,Store_15,L15,23.103642,72.553741,Central,Low,12:00,44,6.84,13.68,6,38.71,0.84
D12,2026-04-20,Monday,0,Store_17,L17,23.149252,72.585157,East,Medium,16:15,40,17.37,45.16,6,41.15,0.73
D14,2026-04-20,Monday,0,Store_43,L43,23.043895,72.718543,Central,High,11:30,33,14.35,48.79,4,45.46,0.9
D4,2026-04-20,Monday,0,Store_18,L18,22.937508,72.532447,Central,High,15:00,52,9.12,31.01,6,40.82,0.85
D7,2026-04-20,Monday,0,Store_70,L70,22.903094,72.533732,West,Low,11:15,31,12.39,24.78,6,28.01,0.8
D1,2026-04-21,Tuesday,0,Store_38,L38,23.042065,72.714175,West,Low,10:15,41,21.67,60.68,3,40.46,0.94
D12,2026-04-21,Tuesday,0,Store_49,L49,22.934302,72.554122,South,Medium,16:45,32,11.86,30.84,4,20.5,0.97
D13,2026-04-21,Tuesday,0,Store_21,L21,23.024734,72.578839,East,Medium,16:30,57,10.37,26.96,4,23.03,0.73
D5,2026-04-21,Tuesday,0,Store_67,L67,22.985093,72.609142,West,High,17:00,58,4.82,22.94,4,38.79,0.76
D10,2026-04-22,Wednesday,0,Store_45,L45,23.167346,72.578259,Central,High,17:00,13,21.64,103.01,7,47.12,0.73
D12,2026-04-22,Wednesday,0,Store_22,L22,22.96808,72.593603,South,High,09:15,51,16.52,78.64,10,45.97,0.88
D15,2026-04-22,Wednesday,0,Store_46,L46,22.965655,72.529849,Central,Low,18:15,56,8.63,24.16,6,46.01,0.75
D8,2026-04-22,Wednesday,0,Store_42,L42,23.04175,72.60512,East,High,14:30,30,13.19,44.85,11,33.91,0.88
D11,2026-04-23,Thursday,0,Store_63,L63,22.974029,72.597014,Central,Medium,11:15,36,11.77,30.6,11,44.24,0.66
D14,2026-04-23,Thursday,0,Store_26,L26,23.140634,72.59912,East,Low,10:00,17,17.99,50.37,9,22.81,0.67
D2,2026-04-23,Thursday,0,Store_25,L25,23.135226,72.587119,East,Low,15:30,30,13.99,27.98,8,33.08,0.89
D6,2026-04-23,Thursday,0,Store_61,L61,22.900191,72.532039,North,Medium,15:15,22,23.59,61.33,5,31.57,0.68
D7,2026-04-23,Thursday,0,Store_17,L17,23.149252,72.585157,East,Medium,16:15,47,6.4,16.64,6,40.47,0.86
D9,2026-04-23,Thursday,0,Store_32,L32,22.896707,72.491172,East,Low,10:45,37,23.66,66.25,3,31.23,0.64
D12,2026-04-24,Friday,0,Store_67,L67,22.985093,72.609142,West,High,10:30,55,22.71,108.1,9,22.3,0.78
D13,2026-04-24,Friday,0,Store_60,L60,23.110032,72.461491,South,High,18:00,34,9.89,47.08,5,35.97,0.65
D5,2026-04-24,Friday,0,Store_3,L3,23.026445,72.587532,Central,High,12:00,20,14.05,47.77,12,31.7,0.73
D10,2026-04-25,Saturday,1,Store_47,L47,22.996527,72.726769,Central,Low,18:15,48,11.54,32.31,3,42.51,0.84
D3,2026-04-25,Saturday,1,Store_59,L59,23.102272,72.544785,East,Medium,10:30,48,3.77,13.72,10,36.27,0.79
D4,2026-04-25,Saturday,1,Store_37,L37,23.081543,72.566907,East,Medium,09:00,34,21.53,78.37,8,44.27,0.69
D5,2026-04-25,Saturday,1,Store_67,L67,22.985093,72.609142,West,High,10:15,23,14.19,67.54,6,22.78,0.67
D5,2026-04-25,Saturday,1,Store_15,L15,23.103642,72.553741,Central,Low,16:15,32,20.59,41.18,8,32.23,0.92
D6,2026-04-25,Saturday,1,Store_45,L45,23.167346,72.578259,Central,High,11:00,50,21.68,73.71,12,32.92,0.8
D1,2026-04-26,Sunday,1,Store_24,L24,23.142062,72.57643,South,Medium,12:15,36,10.46,27.2,4,34.89,0.68
D10,2026-04-26,Sunday,1,Store_59,L59,23.102272,72.544785,East,Medium,10:15,32,2.28,8.3,6,49.65,0.66
D11,2026-04-26,Sunday,1,Store_4,L4,23.122541,72.569269,North,High,14:45,58,10.63,36.14,12,26.91,0.73
D14,2026-04-26,Sunday,1,Store_60,L60,23.110032,72.461491,South,High,09:00,20,4.33,20.61,3,42.54,0.88
D15,2026-04-26,Sunday,1,Store_59,L59,23.102272,72.544785,East,Medium,10:00,24,10.15,36.95,10,36.87,0.65
D6,2026-04-26,Sunday,1,Store_56,L56,23.088968,72.467116,West,High,16:00,20,2.53,8.6,12,34.13,0.62
D7,2026-04-26,Sunday,1,Store_64,L64,22.94129,72.527059,South,High,13:15,12,19.66,66.84,5,49.23,0.92
D7,2026-04-26,Sunday,1,Store_60,L60,23.110032,72.461491,South,High,13:45,13,16.63,56.54,11,48.1,0.66
D7,2026-04-26,Sunday,1,Store_5,L5,23.099597,72.517982,North,Medium,18:45,37,20.86,75.93,8,21.02,0.64
D9,2026-04-26,Sunday,1,Store_14,L14,22.957228,72.598412,South,High,11:00,54,6.65,22.61,9,41.67,0.6
D12,2026-04-27,Monday,0,Store_8,L8,22.906262,72.547656,North,Medium,14:45,54,14.83,38.56,10,33.21,0.73
D13,2026-04-27,Monday,0,Store_47,L47,22.996527,72.726769,Central,Low,18:00,11,17.82,49.9,12,36.91,0.77
D2,2026-04-27,Monday,0,Store_70,L70,22.903094,72.533732,West,Low,14:45,57,1.17,2.34,6,36.0,0.62
D6,2026-04-27,Monday,0,Store_7,L7,22.995806,72.573083,South,Low,18:30,17,8.41,23.55,12,34.4,0.67
D7,2026-04-27,Monday,0,Store_10,L10,22.931174,72.544227,Central,Low,14:00,16,7.49,14.98,9,37.88,0.6
D8,2026-04-27,Monday,0,Store_39,L39,23.125122,72.541797,West,Low,13:15,58,1.29,2.58,5,43.78,0.94
D8,2026-04-27,Monday,0,Store_70,L70,22.903094,72.533732,West,Low,14:00,30,10.0,20.0,8,40.53,0.7
D9,2026-04-27,Monday,0,Store_34,L34,23.027443,72.583301,West,Medium,11:30,24,24.4,63.44,5,26.6,0.83
D1,2026-04-28,Tuesday,0,Store_17,L17,23.149252,72.585157,East,Medium,08:00,22,1.15,4.19,3,30.61,0.69
D11,2026-04-28,Tuesday,0,Store_45,L45,23.167346,72.578259,Central,High,10:45,19,21.95,104.48,3,41.78,0.74
D15,2026-04-28,Tuesday,0,Store_58,L58,23.018608,72.5704,North,Low,08:30,47,7.48,20.94,4,45.12,0.97
D2,2026-04-28,Tuesday,0,Store_33,L33,23.076562,72.481891,West,Medium,17:30,37,4.9,17.84,3,40.2,0.6
D4,2026-04-28,Tuesday,0,Store_50,L50,22.929464,72.534675,West,Low,10:30,20,2.83,7.92,10,42.99,0.95
D8,2026-04-28,Tuesday,0,Store_49,L49,22.934302,72.554122,South,Medium,16:30,31,20.69,53.79,8,41.98,0.84
D1,2026-04-29,Wednesday,0,Store_41,L41,23.133335,72.541455,East,Low,08:15,41,14.7,41.16,9,25.88,0.64
D10,2026-04-29,Wednesday,0,Store_63,L63,22.974029,72.597014,Central,Medium,08:45,40,4.28,15.58,6,28.81,0.85
D10,2026-04-29,Wednesday,0,Store_53,L53,23.135279,72.547717,West,Low,12:15,57,12.63,25.26,4,23.46,0.88
D10,2026-04-29,Wednesday,0,Store_47,L47,22.996527,72.726769,Central,Low,16:15,48,12.35,24.7,11,38.51,0.65
D10,2026-04-29,Wednesday,0,Store_65,L65,22.984183,72.598118,North,Low,18:45,15,11.07,31.0,5,30.25,0.82
D2,2026-04-29,Wednesday,0,Store_47,L47,22.996527,72.726769,Central,Low,08:00,50,3.57,10.0,7,20.02,0.8
D5,2026-04-29,Wednesday,0,Store_57,L57,23.008902,72.68655,West,Medium,13:45,13,4.72,12.27,9,39.39,0.72
D9,2026-04-29,Wednesday,0,Store_25,L25,23.135226,72.587119,East,Low,08:45,12,5.14,14.39,4,26.29,0.72
D9,2026-04-29,Wednesday,0,Store_38,L38,23.042065,72.714175,West,Low,09:00,36,2.14,5.99,12,33.84,0.91
D1,2026-04-30,Thursday,0,Store_47,L47,22.996527,72.726769,Central,Low,09:30,10,16.2,45.36,6,45.44,0.66
D10,2026-04-30,Thursday,0,Store_5,L5,23.099597,72.517982,North,Medium,08:45,21,21.57,78.51,11,38.03,0.89
D10,2026-04-30,Thursday,0,Store_8,L8,22.906262,72.547656,North,Medium,16:45,35,22.13,57.54,12,26.03,0.87
D12,2026-04-30,Thursday,0,Store_2,L2,23.101989,72.495308,North,Medium,15:45,49,21.29,55.35,11,49.38,0.83
D13,2026-04-30,Thursday,0,Store_49,L49,22.934302,72.554122,South,Medium,13:45,30,17.81,46.31,6,30.56,0.65
D13,2026-04-30,Thursday,0,Store_58,L58,23.018608,72.5704,North,Low,17:00,46,2.33,6.52,8,41.84,0.61
D14,2026-04-30,Thursday,0,Store_3,L3,23.026445,72.587532,Central,High,10:30,35,13.18,62.74,12,42.75,0.64
D14,2026-04-30,Thursday,0,Store_5,L5,23.099597,72.517982,North,Medium,13:45,29,13.69,35.59,7,40.85,0.92
D2,2026-04-30,Thursday,0,Store_48,L48,23.02243,72.683566,East,Low,17:30,29,11.04,30.91,4,46.21,0.91
D2,2026-04-30,Thursday,0,Store_33,L33,23.076562,72.481891,West,Medium,18:15,48,20.52,74.69,10,40.94,0.61
D3,2026-04-30,Thursday,0,Store_55,L55,23.018238,72.570281,West,Low,08:15,58,11.57,32.4,12,25.52,0.61
D3,2026-04-30,Thursday,0,Store_49,L49,22.934302,72.554122,South,Medium,10:15,53,6.4,23.3,6,47.34,0.87
D8,2026-04-30,Thursday,0,Store_61,L61,22.900191,72.532039,North,Medium,13:30,30,12.58,32.71,8,48.5,0.97
D8,2026-04-30,Thursday,0,Store_52,L52,22.919236,72.519291,East,Low,16:00,36,22.09,44.18,7,33.79,0.88
D10,2026-05-01,Friday,0,Store_27,L27,23.078705,72.511762,South,Low,14:00,23,6.69,13.38,10,34.07,0.61
D12,2026-05-01,Friday,0,Store_52,L52,22.919236,72.519291,East,Low,16:30,45,20.25,40.5,6,40.87,0.79
D12,2026-05-01,Friday,0,Store_14,L14,22.957228,72.598412,South,High,18:00,51,18.64,88.73,8,33.49,0.79
D13,2026-05-01,Friday,0,Store_57,L57,23.008902,72.68655,West,Medium,09:00,24,6.49,23.62,5,37.22,0.82
D14,2026-05-01,Friday,0,Store_41,L41,23.133335,72.541455,East,Low,12:00,57,3.03,6.06,6,31.64,0.97
D6,2026-05-01,Friday,0,Store_24,L24,23.142062,72.57643,South,Medium,13:00,54,24.57,63.88,6,24.58,0.74
D9,2026-05-01,Friday,0,Store_61,L61,22.900191,72.532039,North,Medium,14:45,10,11.75,30.55,4,37.17,0.74
D1,2026-05-02,Saturday,1,Store_50,L50,22.929464,72.534675,West,Low,09:30,57,15.81,44.27,10,46.58,0.93
D11,2026-05-02,Saturday,1,Store_1,L1,23.136953,72.579277,West,Medium,15:30,13,18.33,47.66,12,35.12,0.81
D12,2026-05-02,Saturday,1,Store_65,L65,22.984183,72.598118,North,Low,12:45,59,8.85,17.7,6,41.32,0.97
D12,2026-05-02,Saturday,1,Store_43,L43,23.043895,72.718543,Central,High,17:45,46,12.01,57.17,6,44.65,0.61
D13,2026-05-02,Saturday,1,Store_2,L2,23.101989,72.495308,North,Medium,15:45,33,15.68,40.77,9,44.64,0.84
D14,2026-05-02,Saturday,1,Store_42,L42,23.04175,72.60512,East,High,08:30,39,22.57,107.43,3,39.99,0.69
D14,2026-05-02,Saturday,1,Store_31,L31,22.92006,72.51836,South,Medium,12:45,48,6.21,16.15,6,25.01,0.72
D14,2026-05-02,Saturday,1,Store_15,L15,23.103642,72.553741,Central,Low,17:45,57,14.88,41.66,12,33.42,0.97
D2,2026-05-02,Saturday,1,Store_67,L67,22.985093,72.609142,West,High,09:15,11,10.84,51.6,8,48.5,0.97
D4,2026-05-02,Saturday,1,Store_8,L8,22.906262,72.547656,North,Medium,16:00,29,16.68,43.37,10,42.02,0.8
D6,2026-05-02,Saturday,1,Store_4,L4,23.122541,72.569269,North,High,16:00,10,4.79,16.29,12,22.21,0.75
D1,2026-05-03,Sunday,1,Store_5,L5,23.099597,72.517982,North,Medium,09:00,35,6.48,23.59,7,20.09,0.64
D1,2026-05-03,Sunday,1,Store_11,L11,22.956287,72.533465,West,High,16:00,32,4.0,13.6,7,49.47,0.65
D11,2026-05-03,Sunday,1,Store_1,L1,23.136953,72.579277,West,Medium,18:15,55,3.39,12.34,7,48.08,0.91
D12,2026-05-03,Sunday,1,Store_39,L39,23.125122,72.541797,West,Low,11:45,53,24.94,49.88,6,34.33,0.67
D4,2026-05-03,Sunday,1,Store_63,L63,22.974029,72.597014,Central,Medium,08:30,40,11.71,42.62,12,31.71,0.7
D8,2026-05-03,Sunday,1,Store_29,L29,23.005242,72.721367,East,Medium,09:00,31,8.25,30.03,5,32.52,0.64
D10,2026-05-04,Monday,0,Store_68,L68,23.031707,72.714249,Central,Medium,11:30,20,17.36,45.14,6,47.19,0.77
D6,2026-05-04,Monday,0,Store_45,L45,23.167346,72.578259,Central,High,13:00,12,14.55,49.47,12,25.23,0.78
D8,2026-05-04,Monday,0,Store_56,L56,23.088968,72.467116,West,High,12:15,39,17.15,58.31,5,31.69,0.61
D8,2026-05-04,Monday,0,Store_3,L3,23.026445,72.587532,Central,High,17:15,53,16.39,78.02,8,22.46,0.75
D9,2026-05-04,Monday,0,Store_7,L7,22.995806,72.573083,South,Low,16:15,48,12.1,24.2,8,37.73,0.76
D15,2026-05-05,Tuesday,0,Store_39,L39,23.125122,72.541797,West,Low,18:00,35,12.3,34.44,8,34.61,0.63
D2,2026-05-05,Tuesday,0,Store_37,L37,23.081543,72.566907,East,Medium,10:30,49,22.02,80.15,7,47.85,0.94
D2,2026-05-05,Tuesday,0,Store_34,L34,23.027443,72.583301,West,Medium,11:15,46,18.27,47.5,7,28.07,0.78
D15,2026-05-06,Wednesday,0,Store_45,L45,23.167346,72.578259,Central,High,10:00,42,5.59,26.61,3,26.39,0.81
D4,2026-05-06,Wednesday,0,Store_65,L65,22.984183,72.598118,North,Low,08:30,58,4.84,13.55,4,25.46,0.94
D5,2026-05-06,Wednesday,0,Store_11,L11,22.956287,72.533465,West,High,14:30,56,23.03,78.3,3,41.45,0.88
D10,2026-05-07,Thursday,0,Store_42,L42,23.04175,72.60512,East,High,09:00,43,1.78,8.47,6,37.69,0.8
D12,2026-05-07,Thursday,0,Store_55,L55,23.018238,72.570281,West,Low,11:00,19,5.75,11.5,7,26.69,0.83
D12,2026-05-07,Thursday,0,Store_17,L17,23.149252,72.585157,East,Medium,16:15,54,5.14,13.36,3,42.36,0.68
D15,2026-05-07,Thursday,0,Store_64,L64,22.94129,72.527059,South,High,15:00,26,14.51,49.33,10,41.21,0.97
D15,2026-05-07,Thursday,0,Store_10,L10,22.931174,72.544227,Central,Low,17:45,25,15.86,44.41,6,32.85,0.76
D4,2026-05-07,Thursday,0,Store_35,L35,23.114949,72.528371,North,Low,10:30,11,3.52,9.86,3,30.23,0.95
D5,2026-05-07,Thursday,0,Store_3,L3,23.026445,72.587532,Central,High,12:00,53,8.97,30.5,9,46.93,0.68
D8,2026-05-07,Thursday,0,Store_28,L28,22.934761,72.524929,West,Low,12:00,42,12.92,25.84,6,29.79,0.61
D2,2026-05-08,Friday,0,Store_34,L34,23.027443,72.583301,West,Medium,13:45,39,5.93,15.42,4,26.57,0.84
D2,2026-05-08,Friday,0,Store_7,L7,22.995806,72.573083,South,Low,15:30,43,5.02,10.04,5,22.83,0.76
D5,2026-05-08,Friday,0,Store_21,L21,23.024734,72.578839,East,Medium,17:15,50,2.41,8.77,9,44.57,0.95
D6,2026-05-08,Friday,0,Store_38,L38,23.042065,72.714175,West,Low,14:45,13,22.52,45.04,6,42.61,0.8
D7,2026-05-08,Friday,0,Store_10,L10,22.931174,72.544227,Central,Low,16:00,12,23.81,47.62,4,34.43,0.69
D1,2026-05-09,Saturday,1,Store_14,L14,22.957228,72.598412,South,High,13:15,10,24.0,81.6,12,20.75,0.69
D12,2026-05-09,Saturday,1,Store_47,L47,22.996527,72.726769,Central,Low,14:00,56,3.38,6.76,10,43.51,0.98
D12,2026-05-09,Saturday,1,Store_15,L15,23.103642,72.553741,Central,Low,14:15,56,13.79,27.58,10,38.59,0.86
D15,2026-05-09,Saturday,1,Store_60,L60,23.110032,72.461491,South,High,17:00,38,21.84,103.96,9,46.19,0.73
D7,2026-05-09,Saturday,1,Store_66,L66,22.98114,72.715898,East,Low,18:30,13,17.68,49.5,4,32.42,0.7
D10,2026-05-10,Sunday,1,Store_20,L20,23.129394,72.520486,West,Medium,08:30,53,19.34,70.4,5,46.44,0.71
D11,2026-05-10,Sunday,1,Store_40,L40,23.094792,72.571629,West,Medium,08:00,52,10.47,38.11,11,38.34,0.62
D12,2026-05-10,Sunday,1,Store_60,L60,23.110032,72.461491,South,High,10:30,43,12.1,57.6,8,29.63,0.76
D14,2026-05-10,Sunday,1,Store_58,L58,23.018608,72.5704,North,Low,16:30,35,20.23,40.46,4,31.7,0.64
D15,2026-05-10,Sunday,1,Store_26,L26,23.140634,72.59912,East,Low,17:00,60,18.0,50.4,12,29.25,0.97
D2,2026-05-10,Sunday,1,Store_32,L32,22.896707,72.491172,East,Low,10:15,53,18.7,52.36,9,48.48,0.88
D2,2026-05-10,Sunday,1,Store_43,L43,23.043895,72.718543,Central,High,12:15,27,24.04,81.74,6,48.17,0.62
D3,2026-05-10,Sunday,1,Store_17,L17,23.149252,72.585157,East,Medium,18:00,14,8.22,29.92,3,35.43,0.97
D9,2026-05-10,Sunday,1,Store_57,L57,23.008902,72.68655,West,Medium,13:15,18,19.92,51.79,8,37.98,0.93
D10,2026-05-11,Monday,0,Store_66,L66,22.98114,72.715898,East,Low,08:30,25,23.13,64.76,10,49.88,0.65
D5,2026-05-11,Monday,0,Store_20,L20,23.129394,72.520486,West,Medium,14:00,30,11.08,28.81,8,42.41,0.71
D7,2026-05-11,Monday,0,Store_12,L12,23.113793,72.544115,East,High,08:00,53,21.06,100.25,5,40.35,0.81
D9,2026-05-11,Monday,0,Store_6,L6,23.114987,72.550167,East,High,13:45,29,9.34,31.76,3,35.59,0.71
D12,2026-05-12,Tuesday,0,Store_32,L32,22.896707,72.491172,East,Low,13:00,14,17.88,35.76,7,41.28,0.64
D12,2026-05-12,Tuesday,0,Store_62,L62,23.04547,72.60816,West,High,16:45,26,1.98,6.73,10,25.02,0.76
D13,2026-05-12,Tuesday,0,Store_46,L46,22.965655,72.529849,Central,Low,18:45,49,5.01,14.03,8,30.19,0.8
D14,2026-05-12,Tuesday,0,Store_53,L53,23.135279,72.547717,West,Low,18:00,24,21.31,59.67,11,45.01,0.69
D15,2026-05-12,Tuesday,0,Store_3,L3,23.026445,72.587532,Central,High,13:00,35,2.44,8.3,9,27.85,0.91
D2,2026-05-12,Tuesday,0,Store_6,L6,23.114987,72.550167,East,High,12:00,38,2.24,7.62,10,26.1,0.73
D10,2026-05-13,Wednesday,0,Store_22,L22,22.96808,72.593603,South,High,17:00,20,4.66,22.18,4,33.57,0.7
D13,2026-05-13,Wednesday,0,Store_58,L58,23.018608,72.5704,North,Low,12:45,31,5.26,10.52,9,26.09,0.83
D13,2026-05-13,Wednesday,0,Store_8,L8,22.906262,72.547656,North,Medium,17:30,58,6.9,25.12,7,36.14,0.89
D5,2026-05-13,Wednesday,0,Store_69,L69,23.098633,72.464317,East,High,08:45,60,24.34,115.86,6,37.74,0.94
D1,2026-05-14,Thursday,0,Store_50,L50,22.929464,72.534675,West,Low,15:15,14,3.56,7.12,3,44.14,0.84
D11,2026-05-14,Thursday,0,Store_4,L4,23.122541,72.569269,North,High,15:00,57,14.6,49.64,12,26.74,0.97
D12,2026-05-14,Thursday,0,Store_5,L5,23.099597,72.517982,North,Medium,18:30,43,13.82,50.3,4,35.39,0.65
D13,2026-05-14,Thursday,0,Store_25,L25,23.135226,72.587119,East,Low,12:45,35,12.2,24.4,5,37.12,0.81
D15,2026-05-14,Thursday,0,Store_65,L65,22.984183,72.598118,North,Low,13:15,46,23.27,46.54,5,33.82,0.61
D15,2026-05-14,Thursday,0,Store_3,L3,23.026445,72.587532,Central,High,14:45,36,12.81,43.55,10,20.92,0.89
D4,2026-05-14,Thursday,0,Store_1,L1,23.136953,72.579277,West,Medium,12:15,31,9.17,23.84,9,43.45,0.87
D7,2026-05-14,Thursday,0,Store_17,L17,23.149252,72.585157,East,Medium,14:15,46,15.99,41.57,4,39.42,0.63
D7,2026-05-14,Thursday,0,Store_5,L5,23.099597,72.517982,North,Medium,16:30,33,9.37,24.36,11,26.81,0.96
D1,2026-05-15,Friday,0,Store_13,L13,23.081015,72.536338,West,Medium,13:15,19,2.21,5.75,8,44.07,0.67
D11,2026-05-15,Friday,0,Store_58,L58,23.018608,72.5704,North,Low,14:45,43,18.39,36.78,10,26.17,0.79
D11,2026-05-15,Friday,0,Store_42,L42,23.04175,72.60512,East,High,18:45,40,3.1,14.76,3,39.56,0.61
D14,2026-05-15,Friday,0,Store_49,L49,22.934302,72.554122,South,Medium,08:30,13,1.65,6.01,9,29.61,0.86
D7,2026-05-15,Friday,0,Store_41,L41,23.133335,72.541455,East,Low,16:45,11,7.43,14.86,7,43.83,0.82
D8,2026-05-15,Friday,0,Store_27,L27,23.078705,72.511762,South,Low,09:45,57,13.87,38.84,6,39.06,0.66
D8,2026-05-15,Friday,0,Store_9,L9,23.1724,72.568243,East,Medium,14:30,32,1.66,4.32,11,25.77,0.72
D10,2026-05-16,Saturday,1,Store_60,L60,23.110032,72.461491,South,High,12:45,51,20.01,68.03,5,20.19,0.84
D13,2026-05-16,Saturday,1,Store_13,L13,23.081015,72.536338,West,Medium,14:30,40,18.44,47.94,12,32.43,0.92
D6,2026-05-16,Saturday,1,Store_24,L24,23.142062,72.57643,South,Medium,10:00,22,10.98,39.97,6,36.67,0.73
D6,2026-05-16,Saturday,1,Store_10,L10,22.931174,72.544227,Central,Low,15:45,59,17.76,35.52,5,22.94,0.64
D7,2026-05-16,Saturday,1,Store_65,L65,22.984183,72.598118,North,Low,13:30,53,23.16,46.32,3,23.02,0.96
D7,2026-05-16,Saturday,1,Store_60,L60,23.110032,72.461491,South,High,17:00,36,10.28,48.93,7,40.12,0.6
D12,2026-05-17,Sunday,1,Store_63,L63,22.974029,72.597014,Central,Medium,16:15,32,4.59,11.93,7,27.49,0.87
D3,2026-05-17,Sunday,1,Store_67,L67,22.985093,72.609142,West,High,10:30,34,13.28,63.21,11,27.35,0.76
D3,2026-05-17,Sunday,1,Store_18,L18,22.937508,72.532447,Central,High,16:45,59,7.18,24.41,3,39.35,0.61
D4,2026-05-17,Sunday,1,Store_53,L53,23.135279,72.547717,West,Low,12:30,55,4.19,8.38,9,49.98,0.73
D5,2026-05-17,Sunday,1,Store_43,L43,23.043895,72.718543,Central,High,10:15,14,19.44,92.53,3,45.49,0.71
D8,2026-05-17,Sunday,1,Store_53,L53,23.135279,72.547717,West,Low,16:00,52,23.37,46.74,9,31.47,0.75
D11,2026-05-18,Monday,0,Store_46,L46,22.965655,72.529849,Central,Low,08:30,57,20.49,57.37,7,44.48,0.83
D11,2026-05-18,Monday,0,Store_48,L48,23.02243,72.683566,East,Low,09:30,11,7.32,20.5,8,32.85,0.69
D11,2026-05-18,Monday,0,Store_61,L61,22.900191,72.532039,North,Medium,15:30,17,6.62,17.21,3,49.53,0.84
D13,2026-05-18,Monday,0,Store_23,L23,23.040341,72.600817,East,High,12:00,56,19.62,66.71,5,44.84,0.96
D2,2026-05-18,Monday,0,Store_53,L53,23.135279,72.547717,West,Low,09:45,45,19.68,55.1,3,27.89,0.62
D3,2026-05-18,Monday,0,Store_32,L32,22.896707,72.491172,East,Low,16:30,52,8.55,17.1,10,39.3,0.73
D3,2026-05-18,Monday,0,Store_35,L35,23.114949,72.528371,North,Low,18:45,12,17.08,47.82,4,32.42,0.74
